1,"Dispone l'art. 1874 del codice civile che, se la
rendita è costituita a favore di più persone:","La parte spettante al creditore premorto si
accresce a favore degli altri, salvo patto
contrario.","La parte spettante al creditore premorto non si
accresce a favore degli altri, salvo patto
contrario.","La parte spettante al creditore premorto non si
accresce in nessun caso a favore degli altri.","La parte spettante al creditore premorto si
accresce in ogni caso a favore degli altri."
335,"A norma dell'art. 1373 del codice civile,
qualora nel contratto sia stata stipulata la
prestazione di un corrispettivo per il recesso,
questo ha effetto:",Quando la prestazione è eseguita.,Anche se la prestazione non è eseguita.,"Con un preavviso di tre giorni dall'inizio della
prestazione.","Quando la prestazione è eseguita, restando
escluso ogni patto contrario."
336,"Da chi può essere fatta valere la nullità del
contratto, ai sensi dell'art. 1421 del codice
civile?","Da chiunque vi abbia interesse e può anche
essere rilevata d'ufficio dal giudice.","Solo dal contraente a favore del quale essa è
stabilita.","Può essere rilevata soltanto dal giudice, anche
d'ufficio.","Da chiunque, in quanto la norma non prevede
di dimostrare la sussistenza di un concreto
interesse."
337,"Quali sono le cause legittime di prelazione,
indicate dall'art. 2741 del codice civile?","I privilegi, il pegno e le ipoteche.","Il pegno, le ipoteche e le fidejussioni.",I privilegi e le fidejussioni.,"Le fidejussioni, i privilegi e il pegno."
338,"A norma dell'art. 1425 del codice civile, se
una delle parti era legalmente incapace di
contrattare, il contratto è:",Annullabile.,Nullo.,Inesistente.,Inefficace.
339,"Secondo quanto sancito dall'art. 2968 del
codice civile, le parti possono rinunziare alla
decadenza?","No, se la decadenza è stabilita dalla legge in
materia sottratta alla disponibilità delle parti.","Sì, sempre.","No, mai.",L'art. 2968 non disciplina tale fattispecie.
340,"A norma dell'art. 2668-bis del codice civile, la
trascrizione della domanda giudiziale
conserva il suo effetto:",Per venti anni dalla sua data.,Per dieci anni dalla sua data.,Per cinque anni dalla sua data.,Per tre anni dalla sua data.
341,"Ai sensi dell'art. 1973 del codice civile, che
efficacia ha la transazione fatta, in tutto o in
parte, sulla base di documenti che in seguito
sono stati riconosciuti falsi?",È annullabile.,È nulla.,"È annullabile nel solo caso in cui la
transazione sia fatta in toto sulla base di
documenti falsi.","La transazione è efficace a tutti gli effetti,
fatte salve le azioni verso la persona che li ha
prodotti."
342,"Caio, a garanzia di un credito nei confronti di
Tizio, ha dato in pegno a quest'ultimo un
pezzo della sua collezione d'arte.
Quest'ultimo, senza sottoporre a esecuzione
anche il bene gravato da pegno, può
pignorare altri pezzi della collezione di Caio?","No, l'art. 2911 del codice civile lo esclude
espressamente.","Sì, sempre.","Si, ma nei soli casi tassativamente previsti
dalla legge.","No, ad eccezione dei casi tassativamente
previsti dalla legge."
343,"Dispone l'art. 171 del codice civile che la
cessazione del fondo patrimoniale della
famiglia termina:","A seguito dell'annullamento o dello
scioglimento o della cessazione degli effetti
civili del matrimonio.","Solo a seguito dell'annullamento o dello
scioglimento del matrimonio.","Solo a seguito dello scioglimento o della
cessazione degli effetti civili del matrimonio.","Solo a seguito dell'annullamento o della
cessazione degli effetti civili del matrimonio."
344,"In materia di obbligazioni, il creditore che,
ricevendo il pagamento da parte del terzo,
dichiara espressamente e nello stesso tempo
di surrogarlo nei suoi diritti, dà luogo, ai sensi
dell'art. 1201 del codice civile:",Alla surrogazione per volontà del creditore.,Alla surrogazione per volontà del debitore.,Alla surrogazione legale.,"Alla surrogazione per volontà dei terzi
garanti."
345,"Recita l'art. 1372 del codice civile in merito
all'efficacia del contratto che ""Il contratto ha
forza di legge tra le parti"". Esso può essere
sciolto:","Solo per mutuo consenso o per cause
ammesse dalla legge.","Solo per cause ammesse dalla legge ovvero
per volontà di una delle parti.",Solo con il mutuo consenso.,"Solo se manca di uno degli elementi
essenziali."
346,"Dispone il 1° comma dell'art. 818 del codice
civile, che gli atti e i rapporti giuridici che
hanno per oggetto la cosa principale:","Comprendono anche le pertinenze, se non è
diversamente disposto.","Comprendono anche le pertinenze, solo nei
casi tassativamente indicati dal predetto
articolo.",Comprendono sempre anche le pertinenze.,Non comprendono di norma le pertinenze.
347,"Dispone l'art. 1179 del codice civile, in
merito all'obbligo di garanzia, che chi è
tenuto a dare una garanzia, senza che ne
siano determinati il modo e la forma:","Può prestare a sua scelta un'idonea garanzia
reale o personale, ovvero altra sufficiente
cautela.","Deve necessariamente prestare una garanzia
reale.","Deve necessariamente prestare una garanzia
personale.","Può prestare un'idonea garanzia personale,
salvo che il creditore non richieda
espressamente una garanzia reale."
348,"In base all'art. 1239 del codice civile, la
remissione accordata al debitore principale
libera i fideiussori?",Sì.,"No, in nessun caso.","No, salvo che i fideiussori abbiano
espressamente inserito nella fideiussione la
clausola che ne preveda la liberazione in caso
di remissione accordata al debitore.","Si, ma solo in base ad una espressa
manifestazione di volontà in tal senso da
parte del creditore."
349,"Con riferimento all'art. 950 del codice civile
relativo all'azione di regolamento di confini,
indicare quali delle seguenti affermazioni
risultano esatte: 1) quando il confine tra due
fondi è incerto, ciascuno dei proprietari può
chiedere che sia stabilito giudizialmente; 2)
quando il confine tra due fondi è incerto, solo
il proprietario del fondo maggiore può
chiedere che sia stabilito giudizialmente; 3)
quando il confine tra due fondi è incerto, solo
il proprietario del fondo minore può chiedere
che sia stabilito giudizialmente; 4) è ammesso
ogni mezzo di prova.",La n. 1 e la n. 4.,La n. 2 e la n. 3.,La n. 1 e la n. 2.,La n. 2 e la n. 4.
350,"Indicare quale/i dei seguenti contratti è/sono
compreso/i nell'elenco dell'art. 1350 del
codice civile, che individua gli atti che
devono farsi per iscritto, sotto pena di nullità:
1) i contratti di affrancazione del fondo
enfiteutico; 2) i contratti di locazione di beni
immobili per una durata superiore a sei anni;
3) i contratti di anticresi;.",Il n. 1 e il n. 3.,Il n. 2 e il n. 3.,Il n. 1 e il n. 2.,Tutti i contratti di cui ai tre punti.
351,"A norma dell'art. 1207 del codice civile, il
creditore in mora è tenuto, tra l'altro:","A risarcire i danni derivati dalla sua mora e a
sostenere le spese per la custodia e la
conservazione della cosa dovuta.","A risarcire i danni derivati dalla sua mora e a
sostenere le spese per la custodia della cosa
dovuta ma non per la sua conservazione.","A risarcire i danni derivati dalla sua mora e a
sostenere le spese per la conservazione della
cosa dovuta ma non per la sua custodia.","A risarcire i danni derivati dalla sua mora ma
non a sostenere le spese per la custodia né per
la conservazione della cosa dovuta."
352,"L'art. 1111 del codice civile dispone che è
valido e ha effetto anche per gli aventi causa
dai partecipanti il patto di rimanere in
comunione per un tempo non maggiore di:",Dieci anni.,Quindici anni.,Cinque anni.,Sette anni.
353,"L'art. 1816 del codice civile stabilisce che il
termine per la restituzione del mutuo si
presume stipulato:","A favore di entrambe le parti e, se il mutuo è
a titolo gratuito, a favore del mutuatario.","A favore di entrambe le parti e, se il mutuo è
a titolo gratuito, a favore del mutuante.",A favore del mutuatario.,A favore del mutuante.
354,"Per espressa previsione di cui all'art. 2941 del
codice civile, tra i coniugi, se non legalmente
separati:","Opera l'istituto della sospensione della
prescrizione.","Opera l'istituto dell'interruzione della
prescrizione.","Opera l'istituto dell'interruzione della
prescrizione, in presenza di figli minori.","Non opera l'istituto della sospensione della
prescrizione."
355,"A norma dell'art. 1664 del codice civile, in
materia d'appalto, qualora per effetto di
circostanze imprevedibili si siano verificati
aumenti o diminuzioni nel costo dei materiali
o della mano d'opera, l'appaltatore o il
committente possono chiedere una revisione
del prezzo complessivo convenuto?","Sì, se sono tali da determinare un aumento o
una diminuzione superiori al decimo del
prezzo complessivo convenuto.","Sì, se sono tali da determinare un aumento o
una diminuzione superiori al venti per cento
del prezzo complessivo convenuto.","No, la revisione del prezzo può essere
richiesta solo dall'appaltatore.","Sì, se sono tali da determinare un aumento o
una diminuzione superiori a un quarto del
prezzo complessivo convenuto."
356,"La morte del fideiussore estingue la
fideiussione?","No, la fideiussione si trasmette agli eredi.","Si, salvo che non sia stabilito diversamente
nel contratto.","Si, in ogni caso.","No, salvo che gli eredi siano minori di età."
357,"A norma dell'art. 1260 del codice civile, il
creditore può trasferire:","A titolo oneroso o gratuito il suo credito,
anche senza il consenso del debitore, purché
il credito non abbia carattere strettamente
personale o il trasferimento non sia vietato
dalla legge.","A titolo oneroso o gratuito il suo credito,
anche senza il consenso del debitore, anche
qualora il credito abbia carattere strettamente
personale.","A titolo oneroso o gratuito il suo credito, solo
con il consenso del debitore.","Il suo credito, a titolo oneroso con il consenso
del debitore, ovvero a titolo gratuito senza il
consenso del debitore."
358,"Quale delle seguenti affermazioni in merito
agli istituti civilistici della ""sospensione""
(articoli 2941 e 2942) e della ""interruzione""
(articoli 2943, 2944 e 2945) della
prescrizione non è corretta, a norma dei
predetti articoli del codice civile?","La prescrizione è sospesa dal riconoscimento
del diritto da parte di colui contro il quale il
diritto stesso può essere fatto valere.","Per effetto dell'interruzione inizia un nuovo
periodo di prescrizione.","La prescrizione rimane sospesa contro i
minori non emancipati e gli interdetti per
infermità di mente, per il tempo in cui non
hanno rappresentante legale e per sei mesi
successivi alla nomina del medesimo o alla
cessazione dell'incapacità.","La prescrizione è interrotta da ogni atto che
valga a costituire in mora il debitore e
dall'atto notificato con il quale una parte, in
presenza di compromesso o clausola
compromissoria, dichiara la propria
intenzione di promuovere il procedimento
arbitrale, propone la domanda e procede, per
quanto le spetta, alla nomina degli arbitri."
359,"Le disposizioni sulla mora del debitore si
applicano alle obbligazioni di non fare?","No, lo esclude espressamente l'art. 1222 del
codice civile.","Sì, in ogni caso.","Sì, salvo che dal titolo risulti una contraria
volontà delle parti.","No, tranne il caso in cui dal titolo risulti una
espressa volontà delle parti."
360,"Quale delle seguenti affermazioni non è
conforme al disposto dell'art. 2952 del codice
civile, relativo alla prescrizione in materia di
assicurazione:","Si prescrivono in tre anni i diritti derivanti dal
contratto di assicurazione e dal contratto di
riassicurazione, diversi da quelli discendenti
dal contratto di assicurazione sulla vita e dal
diritto al pagamento delle rate di premio.","Il diritto al pagamento delle rate di premio si
prescrive in un anno dalle singole scadenze.","Nell'assicurazione della responsabilità civile,
il termine decorre dal giorno in cui il terzo ha
richiesto il risarcimento all'assicurato o ha
promosso contro di questo l'azione.","I diritti derivanti dal contratto di
assicurazione sulla vita si prescrivono in dieci
anni."
361,"Le servitù volontarie, ai sensi dell'art. 1058
del codice civile, possono essere costituite:",Per contratto o testamento.,Solo per contratto.,Solo per testamento.,Anche per usucapione.
362,"A norma dell'art. 2831 del codice civile, le
obbligazioni risultanti da titoli all'ordine
possono essere garantite con ipoteca?",Si.,"No, possono essere garantite con ipoteca solo
le obbligazioni risultanti da titoli al portatore.","Si, ma solo nelle ipotesi tassativamente
previste dalla legge.","No, ad eccezione dei casi tassativamente
previsti dalla legge."
363,"In base al disposto dell'art. 948 del codice
civile, l'azione di rivendicazione:","Non si prescrive, salvi gli effetti dell'acquisto
della proprietà da parte di altri per
usucapione.","Si prescrive entro tre anni dal termine entro il
quale poteva essere esercitata.","Si prescrive entro cinque anni dal termine
entro il quale poteva essere esercitata.","Si prescrive entro dieci anni dal termine entro
il quale poteva essere esercitata."
364,"In base al disposto dell'art. 824, 1° comma,
del codice civile, le strade, le autostrade e le
strade ferrate che appartengono alle province
od ai comuni:","Sono tutte soggette al regime del demanio
pubblico.","Sono tutte soggette al regime del patrimonio
indisponibile dello Stato.","Sono soggette al regime del demanio
pubblico, ma solo limitatamente alle
autostrade e alle strade ferrate, mentre le
strade sono soggette al regime del patrimonio
indisponibile.","Sono tutte soggette al regime del patrimonio
indisponibile della Regione in cui ricadono."
